"","Date","EntryTime","ExitTime","Direction","EntryPrice","ExecEntryPrice","ExitPrice","ExecExitPrice","StopPrice","R","Shares","NotionalPosition","MarginUsed","GrossPnL","Commission","NetPnL","ExitReason","CapitalBefore","CapitalAfter","R_Multiple"
"846",19783,2024-03-01 14:35:00,2024-03-01 14:45:00,"Long",440.779998,440.792572623289,440.053588,440.036109363607,440.053588,0.726409999999987,3098,1365536.433804,136553.6433804,-2343.52317849499,6.196,-2349.71917849499,"SL",225057.771905061,222708.052726566,-1.0441255760274
"847",19786,2024-03-04 14:35:00,2024-03-04 15:35:00,"Short",445.25,445.206345574342,445.600006,445.613603264884,445.600006,0.350006000000008,5001,2226695.25,222669.525,-2036.69571040251,10.002,-2046.69771040251,"SL",222708.052726566,220661.355016163,-1.16928764233295
"848",19787,2024-03-05 14:35:00,2024-03-05 20:55:00,"Short",439.25,439.2388812966,436.049987,436.08407851518,440.859893,1.609893,1370,601772.5,60177.25,4322.07981054573,2.74,4319.33981054573,"Timed",220661.355016163,224980.694826709,1.95839275120784
"849",19788,2024-03-06 14:35:00,2024-03-06 16:50:00,"Short",440.109985,440.048225771556,440.700012,440.717260185681,440.700012,0.59002700000002,3813,1678139.372805,167813.9372805,-2551.02822105649,7.626,-2558.65422105649,"SL",224980.694826709,222422.040605653,-1.13729441894086
"850",19789,2024-03-07 14:35:00,2024-03-07 14:40:00,"Long",442.589996,442.616507327564,442.019989,442.002215096725,442.019989,0.570006999999976,3902,1726986.164392,172698.6164392,-2396.96828473466,7.804,-2404.77228473466,"SL",222422.040605653,220017.268320918,-1.08120116215985
"851",19790,2024-03-08 14:35:00,2024-03-08 14:35:00,"Long",446,446.036799474854,445.25,445.19253896062,445.25,0.75,2933,1308118,130811.8,-2476.21608824751,5.866,-2482.08208824751,"SL",220017.268320918,217535.18623267,-1.12834735231163
"852",19793,2024-03-11 13:35:00,2024-03-11 13:35:00,"Short",436.470001,436.430918074029,437.709991,437.7233815519,437.709991,1.23998999999998,1754,765568.381754,76556.8381754,-2266.98094018568,3.508,-2270.48894018568,"SL",217535.18623267,215264.697292485,-1.04393057836837
"853",19794,2024-03-12 13:35:00,2024-03-12 14:20:00,"Short",438.25,438.238714616021,440.170013,440.207082863125,440.170013,1.92001299999998,1121,491278.25,49127.825,-2206.54080500329,2.242,-2208.78280500329,"SL",215264.697292485,213055.914487482,-1.02622651362452
"854",19795,2024-03-13 13:35:00,2024-03-13 19:55:00,"Short",441.790008,441.76471725662,440.23001,440.262561076723,442.670013,0.880004999999983,2421,1069573.609368,106957.3609368,3636.7201115306,4.842,3631.8781115306,"Timed",213055.914487482,216687.792599012,1.70471324583044
"855",19796,2024-03-14 13:35:00,2024-03-14 13:45:00,"Long",441.48999,441.533769743775,440.570007,440.549086677283,440.570007,0.919983000000002,2355,1039708.92645,103970.892645,-2318.92862158862,4.71,-2323.63862158862,"SL",216687.792599012,214364.153977424,-1.0725014119739
"856",19797,2024-03-15 13:35:00,2024-03-15 19:55:00,"Short",436.140014,436.118114218811,433.880004,433.906947032098,436.779998,0.63998399999997,3349,1460632.906886,146063.2906886,7405.19890830412,6.698,7398.50090830412,"Timed",214364.153977424,221762.654885728,3.45191002699096
"857",19800,2024-03-18 13:35:00,2024-03-18 15:50:00,"Long",439.540008,439.562494966466,438.760009,438.745545489084,438.760009,0.779998999999975,2843,1249612.242744,124961.2242744,-2322.58736419758,5.686,-2328.27336419758,"SL",221762.654885728,219434.38152153,-1.04993657348563
"858",19801,2024-03-19 13:35:00,2024-03-19 15:30:00,"Short",435.130004,435.116887020847,435.690002,435.703231861459,435.690002,0.559998000000007,3918,1704839.355672,170483.9355672,-2297.2990855172,7.836,-2305.1350855172,"SL",219434.38152153,217129.246436013,-1.05061953901949
"859",19802,2024-03-20 13:35:00,2024-03-20 18:00:00,"Short",439.459991,439.42636007727,440.160003,440.173142990781,440.160003,0.700012000000015,3101,1362765.432091,136276.5432091,-2315.77381479558,6.202,-2321.97581479558,"SL",217129.246436013,214807.270621217,-1.06967153921694
"860",19803,2024-03-21 13:35:00,2024-03-21 13:40:00,"Short",448.160003,448.145457403699,448.970001,449.009119952078,448.970001,0.809998000000007,2651,1188072.167953,118807.2167953,-2289.56941575276,5.302,-2294.87141575276,"SL",214807.270621217,212512.399205465,-1.06872183434898
"861",19804,2024-03-22 13:35:00,2024-03-22 13:40:00,"Short",444.98001,444.946347072866,445.519805,445.542060376437,445.519805,0.539795000000026,3936,1751441.31936,175144.131936,-2344.72756285485,7.872,-2352.59956285485,"SL",212512.399205465,210159.79964261,-1.10729685078746
"862",19807,2024-03-25 13:35:00,2024-03-25 13:40:00,"Long",443.869995,443.890735750691,443.130004,443.114361035207,443.130004,0.739991000000032,2840,1260590.7858,126059.07858,-2204.90419197568,5.68,-2210.58419197568,"SL",210159.79964261,207949.215450634,-1.05187051664731
"863",19808,2024-03-26 13:35:00,2024-03-26 14:25:00,"Long",446.760009,446.784410606049,445.850006,445.833320520953,445.850006,0.910003000000017,2285,1020846.620565,102084.6620565,-2173.24084444367,4.57,-2177.81084444367,"SL",207949.215450634,205771.40460619,-1.04734828906683
"864",19809,2024-03-27 13:35:00,2024-03-27 19:55:00,"Short",445.309997,445.289808030163,444.920013,444.954132390529,446.540008,1.23001099999999,1672,744558.314984,74455.8314984,561.249669467794,3.344,557.905669467794,"Timed",205771.40460619,206329.310275658,0.271278581763782
"865",19810,2024-03-28 13:35:00,2024-03-28 13:40:00,"Short",444.23999,444.211770690397,444.839996,444.886282377877,444.839996,0.600006000000008,3438,1527297.08562,152729.708562,-2318.97118155719,6.876,-2325.84718155719,"SL",206329.310275658,204003.463094101,-1.12750820405174
"866",19814,2024-04-01 13:35:00,2024-04-01 14:35:00,"Long",446.170013,446.202694011429,444.549987,444.488826823269,444.549987,1.620026,1259,561728.046367,56172.8046367,-2157.75878989345,2.518,-2160.27678989345,"SL",204003.463094101,201843.186304207,-1.05916027777333
"867",19815,2024-04-02 13:35:00,2024-04-02 17:00:00,"Short",439.609985,439.573034013847,440.190002,440.20207025578,440.190002,0.580016999999998,3479,1529403.137815,152940.3137815,-2188.41708568716,6.958,-2195.37508568716,"SL",201843.186304207,199647.81121852,-1.08796163204466
"868",19816,2024-04-03 13:35:00,2024-04-03 19:55:00,"Long",439.700012,439.762000543706,442.059997,441.997086985465,438.959991,0.740021000000013,2697,1185870.932364,118587.0932364,6028.02813342401,5.394,6022.63413342401,"Timed",199647.81121852,205670.445351944,3.01759874619633
"869",19817,2024-04-04 13:35:00,2024-04-04 13:35:00,"Long",446.540008,446.569477461932,446.049987,446.032640797615,446.049987,0.490021000000013,4197,1874128.413576,187412.8413576,-2253.10348013693,8.394,-2261.49748013693,"SL",205670.445351944,203408.947871807,-1.09961953531915
"870",19818,2024-04-05 13:35:00,2024-04-05 13:40:00,"Short",436.579986,436.559771459861,437.589996,437.605281682971,437.589996,1.01000999999997,2013,878835.511818,87883.5511818,-2104.61207912054,4.026,-2108.63807912054,"SL",203408.947871807,201300.309792687,-1.0371285661628
"871",19821,2024-04-08 13:35:00,2024-04-08 14:25:00,"Short",440.5,440.487999008918,441.600006,441.620081130886,441.600006,1.10000600000001,1829,805674.5,80567.45,-2070.57820107861,3.658,-2074.23620107861,"SL",201300.309792687,199226.073591608,-1.03097812372616
"872",19822,2024-04-09 13:35:00,2024-04-09 19:55:00,"Short",442.026,441.984221741795,442.25,442.276904045488,443.23999,1.21398999999997,1641,725364.666,72536.4666,-480.291660360164,3.282,-483.573660360164,"Timed",199226.073591608,198742.499931248,-0.242738658220396
"873",19823,2024-04-10 13:35:00,2024-04-10 13:45:00,"Long",437.359985,437.391869399959,436.540008,436.503307111975,436.540008,0.819976999999994,2423,1059723.243655,105972.3243655,-2152.98642378489,4.846,-2157.83242378489,"SL",198742.499931248,196584.667507463,-1.08608203398859
"874",19824,2024-04-11 13:35:00,2024-04-11 13:40:00,"Long",440.320007,440.332063596428,439.309997,439.281151532087,439.309997,1.01000999999997,1946,856862.733622,85686.2733622,-2045.07487720856,3.892,-2048.96687720856,"SL",196584.667507463,194535.700630255,-1.04247687086419
"875",19825,2024-04-12 13:35:00,2024-04-12 14:05:00,"Long",441.325012,441.365235652057,440.73999,440.722095297178,440.73999,0.585022000000038,3325,1467405.6649,146740.56649,-2138.44167997303,6.65,-2145.09167997303,"SL",194535.700630255,192390.608950282,-1.10276255402201
"876",19828,2024-04-15 13:35:00,2024-04-15 19:55:00,"Short",440.470001,440.452327024739,430.98999,431.00209049416,442.090087,1.62008599999996,1187,522837.891187,52283.7891187,11217.4307617975,2.374,11215.0567617975,"Timed",192390.608950282,203605.665712079,5.8319351754039
"877",19829,2024-04-16 13:35:00,2024-04-16 13:35:00,"Long",431.190002,431.221210481483,430.570007,430.538379512444,430.570007,0.619995000000017,3283,1415596.776566,141559.6776566,-2241.73407135505,6.566,-2248.30007135505,"SL",203605.665712079,201357.365640724,-1.10457498695793
"878",19830,2024-04-17 13:35:00,2024-04-17 19:55:00,"Short",432.399993,432.354571545944,425.799987,425.828873254195,433.099914,0.699921000000018,2876,1243582.379868,124358.2379868,18767.9082870683,5.752,18762.1562870683,"Timed",201357.365640724,220119.521927792,9.32062088685467
"879",19831,2024-04-18 13:35:00,2024-04-18 14:30:00,"Short",425.5,425.459123959745,426.609985,426.622640649616,426.609985,1.10998499999999,1983,843766.5,84376.65,-2307.25359601378,3.966,-2311.21959601378,"SL",220119.521927792,217808.302331779,-1.05002922550376
"880",19832,2024-04-19 13:35:00,2024-04-19 13:40:00,"Short",421.720001,421.682962623661,422.23999,422.252896230006,422.23999,0.519988999999953,4188,1766163.364188,176616.3364188,-2386.88194337234,8.376,-2395.25794337234,"SL",217808.302331779,215413.044388406,-1.09989558691612
"881",19835,2024-04-22 13:35:00,2024-04-22 13:40:00,"Short",416.869995,416.82302726054,417.709991,417.738413254732,417.709991,0.839995999999985,2564,1068854.66718,106885.466718,-2347.04968910765,5.128,-2352.17768910765,"SL",215413.044388406,213060.866699299,-1.09213138418727
"882",19836,2024-04-23 13:35:00,2024-04-23 19:55:00,"Long",420.720001,420.73727851051,425.140014,425.107310659696,420.420013,0.299988000000042,5064,2130526.085064,213052.6085064,22129.8428034753,10.128,22119.7148034753,"Timed",213060.866699299,235180.581502774,14.5606895915332
"883",19837,2024-04-24 13:35:00,2024-04-24 13:55:00,"Long",428.269989,428.29212593527,427.75,427.708385346056,427.75,0.51998900000001,4522,1936636.890258,193663.6890258,-2639.67494442476,9.044,-2648.71894442476,"SL",235180.581502774,232531.862558349,-1.12644803873501
"884",19838,2024-04-25 13:35:00,2024-04-25 13:40:00,"Short",418.299987,418.273583870527,419.380004,419.397968350773,419.380004,1.080017,2153,900599.872011,90059.9872011,-2420.79978596981,4.306,-2425.10578596981,"SL",232531.862558349,230106.756772379,-1.04293217629545
"885",19839,2024-04-26 13:35:00,2024-04-26 19:55:00,"Long",428.529998,428.548742790298,431.049987,431.018885218478,426.920013,1.60998499999999,1429,612369.367142,61236.9367142,3529.83352986913,2.858,3526.97552986913,"Timed",230106.756772379,233633.732302248,1.53302200218011
"886",19842,2024-04-29 13:35:00,2024-04-29 13:35:00,"Long",433.510009,433.564346181088,432.829986,432.806936535131,432.829986,0.680023000000006,3435,1489106.880915,148910.6880915,-2601.70213386292,6.87,-2608.57213386292,"SL",233633.732302248,231025.160168385,-1.11674111898741
"887",19843,2024-04-30 13:35:00,2024-04-30 13:35:00,"Long",431.549987,431.579612928464,430.890014,430.864386128808,430.890014,0.65997299999998,3500,1510424.9545,151042.49545,-2503.29379879707,7,-2510.29379879707,"SL",231025.160168385,228514.866369588,-1.08675173023189
"888",19844,2024-05-01 13:35:00,2024-05-01 18:00:00,"Short",422.709991,422.682038912216,423.519989,423.533974786513,423.519989,0.809998000000007,2821,1192464.884611,119246.4884611,-2403.31110139392,5.642,-2408.95310139392,"SL",228514.866369588,226105.913268195,-1.0542444231933
"889",19845,2024-05-02 13:35:00,2024-05-02 17:25:00,"Short",424.399993,424.356005288703,425.75,425.767088534674,425.75,1.350007,1674,710445.588282,71044.5588282,-2362.15335375495,3.348,-2365.50135375495,"SL",226105.913268195,223740.41191444,-1.04672290289657
"890",19846,2024-05-03 13:35:00,2024-05-03 13:40:00,"Short",433.940002,433.880605363086,434.619995,434.652265109495,434.619995,0.679993000000024,3290,1427662.60658,142766.260658,-2538.76056568711,6.58,-2545.34056568711,"SL",223740.41191444,221195.071348752,-1.13774663328803
"891",19849,2024-05-06 13:35:00,2024-05-06 13:35:00,"Short",437.170013,437.154888179378,437.320007,437.364284334594,437.320007,0.149993999999992,5059,2211643.095767,221164.3095767,-1059.33514923565,10.118,-1069.45314923565,"SL",221195.071348752,220125.618199517,-1.40936407600035
"892",19850,2024-05-07 13:35:00,2024-05-07 13:45:00,"Long",441.049987,441.064787897102,440.440002,440.399368097781,440.440002,0.609984999999995,3608,1591308.353096,159130.8353096,-2400.83463595325,7.216,-2408.05063595325,"SL",220125.618199517,217717.567563564,-1.09415772407823
"893",19851,2024-05-08 13:35:00,2024-05-08 19:55:00,"Long",438.091186,438.118889433257,440.070007,440.054905647744,437.559997,0.531188999999983,4098,1795297.680228,179529.7680228,7933.79444696673,8.196,7925.59844696673,"Timed",217717.567563564,225643.16601053,3.64091917281197
"894",19852,2024-05-09 13:35:00,2024-05-09 14:35:00,"Short",440.179992,440.156993937927,440.75,440.802431617992,440.75,0.570007999999973,3958,1742232.408336,174223.2408336,-2554.642337698,7.916,-2562.55833769801,"SL",225643.16601053,223080.607672832,-1.13583963745284
"895",19853,2024-05-10 13:35:00,2024-05-10 14:15:00,"Long",443.48999,443.544654986391,442.130004,442.090654371978,442.130004,1.35998599999999,1640,727323.5836,72732.35836,-2384.56100763735,3.28,-2387.84100763735,"SL",223080.607672832,220692.766665195,-1.07059970794775
"896",19856,2024-05-13 13:35:00,2024-05-13 19:55:00,"Short",443.059997,443.047122701534,443.100006,443.118984690568,443.959991,0.899993999999992,2452,1086383.112644,108638.3112644,-176.20559711152,4.904,-181.10959711152,"Timed",220692.766665195,220511.657068083,-0.0820694238340062
"897",19857,2024-05-14 13:35:00,2024-05-14 19:55:00,"Long",442.98001,442.995518802606,445.959991,445.941248013656,442.459991,0.520018999999991,4240,1878235.2424,187823.52424,12489.8918548509,8.48,12481.4118548509,"Timed",220511.657068083,232993.068922934,5.66081087623684
"898",19858,2024-05-15 13:35:00,2024-05-15 13:35:00,"Long",448.73001,448.741356579239,448.015014,447.994156390904,448.015014,0.714995999999985,3258,1461962.37258,146196.237258,-2434.37821359488,6.516,-2440.89421359488,"SL",232993.068922934,230552.174709339,-1.04783829326996
"899",19859,2024-05-16 13:35:00,2024-05-16 18:10:00,"Long",452.825012,452.854884133276,452.529998,452.456344825991,452.529998,0.295014000000037,5091,2305332.136092,230533.2136092,-2028.96361338869,10.182,-2039.14561338869,"SL",230552.174709339,228513.029095951,-1.35769593065108
"900",19860,2024-05-17 13:35:00,2024-05-17 13:35:00,"Short",451.850006,451.825264149677,452.380004,452.397117159523,452.380004,0.529997999999978,4311,1947925.375866,194792.5375866,-2465.25832545001,8.622,-2473.88032545001,"SL",228513.029095951,226039.148770501,-1.08274561384558
"901",19863,2024-05-20 13:35:00,2024-05-20 19:55:00,"Long",453.049987,453.084883960497,454.920013,454.895430630364,451.899993,1.14999399999999,1965,890243.224455,89024.3224455,3557.72420628809,3.93,3553.79420628809,"Timed",226039.148770501,229592.942976789,1.57265748331445
"902",19864,2024-05-21 13:35:00,2024-05-21 19:55:00,"Long",453.600006,453.624441945165,455.799987,455.783128353608,452.839996,0.760010000000023,3020,1369872.01812,136987.201812,6519.23295349899,6.04,6513.19295349899,"Timed",229592.942976789,236106.135930288,2.8377079360052
"903",19865,2024-05-22 13:35:00,2024-05-22 13:35:00,"Long",456.299987,456.340279506998,455.990905,455.957401484831,455.990905,0.309081999999989,5174,2360896.132738,236089.6132738,-1981.01088669415,10.348,-1991.35888669415,"SL",236106.135930288,234114.777043594,-1.2452294930388
"904",19866,2024-05-23 13:35:00,2024-05-23 19:55:00,"Short",459.459991,459.416414567041,453.649993,453.698801146668,460.290008,0.830016999999998,2820,1295677.17462,129567.717462,16123.66984545,5.64,16118.02984545,"Timed",234114.777043594,250232.806889044,6.88614018793875
"905",19867,2024-05-24 13:35:00,2024-05-24 13:50:00,"Long",455.570007,455.596145357362,454.609985,454.565339102308,454.609985,0.960021999999981,2606,1187215.438242,118721.5438242,-2686.28110067225,5.212,-2691.49310067225,"SL",250232.806889044,247541.313788371,-1.075815194917
"906",19871,2024-05-28 13:35:00,2024-05-28 16:45:00,"Short",458.911193,458.881927653377,459.559997,459.584004582274,459.559997,0.648803999999984,3815,1750746.201295,175074.6201295,-2678.42348374244,7.63,-2686.05348374244,"SL",247541.313788371,244855.260304629,-1.08519202855888
"907",19872,2024-05-29 13:35:00,2024-05-29 13:35:00,"Short",456.220001,456.205803817866,456.410003,456.423355090437,456.410003,0.190001999999993,5367,2448532.745367,244853.2745367,-1167.59767988566,10.734,-1178.33167988566,"SL",244855.260304629,243676.928624743,-1.15552085015141
"908",19873,2024-05-30 13:35:00,2024-05-30 19:55:00,"Short",454.420013,454.396812930236,451.549987,451.563430059216,455.640014,1.22000100000002,1997,907476.765961,90747.6765961,5658.26559342701,3.994,5654.27159342701,"Timed",243676.928624743,249331.20021817,2.32080372968545
"909",19874,2024-05-31 13:35:00,2024-05-31 13:35:00,"Short",451.202514,451.14810030148,452.095001,452.120540570385,452.095001,0.892487000000017,2793,1260208.621602,126020.8621602,-2716.02567105203,5.586,-2721.61167105203,"SL",249331.20021817,246609.588547118,-1.09182572844771
"910",19877,2024-06-03 13:35:00,2024-06-03 13:50:00,"Long",454.704986,454.720658794371,454.200012,454.172377983358,454.200012,0.504974000000004,4883,2220324.446638,222032.4446638,-2677.25520017621,9.766,-2687.02120017621,"SL",246609.588547118,243922.567346942,-1.08972107675433
"911",19878,2024-06-04 13:35:00,2024-06-04 14:00:00,"Short",451.779998,451.754422683477,452.929992,452.961900506643,452.929992,1.14999400000005,2121,958225.375758,95822.5375758,-2561.06046293693,4.242,-2565.30246293693,"SL",243922.567346942,241357.264884005,-1.05172533349462
"912",19879,2024-06-05 13:35:00,2024-06-05 13:50:00,"Short",457.609985,457.571459155343,458.049987,458.063813681154,458.049987,0.440001999999993,5274,2413435.06089,241343.506089,-2596.67776912532,10.548,-2607.22576912532,"SL",241357.264884005,238750.03911488,-1.12352790626099
"913",19880,2024-06-06 13:35:00,2024-06-06 13:35:00,"Short",464.23001,464.186879694079,464.48999,464.502573405216,464.48999,0.259979999999985,5142,2387070.71142,238707.071142,-1623.29706266668,10.284,-1633.58106266668,"SL",238750.03911488,237116.458052213,-1.22199288844166
"914",19881,2024-06-07 13:35:00,2024-06-07 13:45:00,"Short",461.885009,461.844251953614,462.959991,462.989658721029,462.959991,1.07498199999998,2205,1018456.444845,101845.6444845,-2525.62192214922,4.41,-2530.03192214922,"SL",237116.458052213,234586.426130064,-1.06737300477091
"915",19884,2024-06-10 13:35:00,2024-06-10 19:55:00,"Long",462.362915,462.383341085962,464.790008,464.776632615069,461.529998,0.832917000000009,2816,1302013.96864,130201.396864,6739.50894596464,5.632,6733.87694596464,"Timed",234586.426130064,241320.303076029,2.87098417862372
"916",19885,2024-06-11 13:35:00,2024-06-11 13:45:00,"Long",464.040008,464.062386034724,463.279998,463.2511397229,463.279998,0.760010000000023,3175,1473327.0254,147332.70254,-2575.70704004172,6.35,-2582.05704004172,"SL",241320.303076029,238738.246035987,-1.0700468570468
"917",19886,2024-06-12 13:35:00,2024-06-12 19:55:00,"Long",472.799987,472.841719650579,474.140014,474.103129316786,471.299987,1.5,1591,752224.779317,75222.4779317,2006.9027789355,3.182,2003.7207789355,"Timed",238738.246035987,240741.966814922,0.839606444138067
"918",19887,2024-06-13 13:35:00,2024-06-13 13:35:00,"Short",477.640014,477.625554417296,477.970397,477.99804349841,477.970397,0.330382999999983,5040,2407305.67056,240730.567056,-1877.34496881197,10.08,-1887.42496881197,"SL",240741.966814922,238854.54184611,-1.13349985051744
"919",19888,2024-06-14 13:35:00,2024-06-14 19:55:00,"Long",476.690002,476.713027110199,479.170806,479.15517888653,476.049987,0.640015000000005,3732,1779007.087464,177900.7087464,9114.11042926412,7.464,9106.64642926412,"Timed",238854.54184611,247961.188275375,3.81264779158321
"920",19891,2024-06-17 13:35:00,2024-06-17 14:10:00,"Short",478.98999,478.972092232845,479.820007,479.850637712661,479.820007,0.830016999999998,2987,1430743.10013,143074.310013,-2624.2153482106,5.974,-2630.1893482106,"SL",247961.188275375,245330.998927164,-1.06087643965855
"921",19892,2024-06-18 13:35:00,2024-06-18 13:45:00,"Long",485.394989,485.440277444121,484.770812,484.731244763318,484.770812,0.624177000000032,3930,1907602.30677,190760.230677,-2786.49843555347,7.86,-2794.35843555347,"SL",245330.998927164,242536.64049161,-1.13915232506544
"922",19894,2024-06-20 13:35:00,2024-06-20 13:40:00,"Short",485.339996,485.312670922438,486.589996,486.607352704375,486.589996,1.25,1940,941559.59224,94155.959224,-2511.68265695869,3.88,-2515.56265695869,"SL",242536.64049161,240021.077834652,-1.03734542554998
"923",19895,2024-06-21 13:35:00,2024-06-21 13:35:00,"Long",481.260009,481.287440005711,480.390014,480.35981095851,480.390014,0.869995000000017,2758,1327315.104822,132731.5104822,-2558.40091218125,5.516,-2563.91691218125,"SL",240021.077834652,237457.16092247,-1.06854527577895
"924",19898,2024-06-24 13:35:00,2024-06-24 13:40:00,"Long",479.059997,479.087533573825,477.859985,477.811678305854,477.859985,1.20001200000002,1978,947580.674066,94758.0674066,-2523.64172004708,3.956,-2527.59772004708,"SL",237457.16092247,234929.563202423,-1.06486874128859
"925",19899,2024-06-25 13:35:00,2024-06-25 13:40:00,"Short",475.720001,475.664618510948,476.23999,476.298104581714,476.23999,0.519988999999953,4517,2148827.244517,214882.7244517,-2861.45658165193,9.034,-2870.49058165193,"SL",234929.563202423,232059.072620771,-1.22211445004891
"926",19900,2024-06-26 13:35:00,2024-06-26 13:40:00,"Short",478.350006,478.331059454689,479.079986,479.113103223938,479.079986,0.729980000000012,3178,1520196.319068,152019.6319068,-2485.33509867228,6.356,-2491.69109867228,"SL",232059.072620771,229567.381522099,-1.07406198697041
"927",19901,2024-06-27 13:35:00,2024-06-27 15:25:00,"Long",481.540008,481.567162437644,480.130004,480.095971114723,480.130004,1.41000400000001,1628,783947.133024,78394.7133024,-2395.09947371551,3.256,-2398.35547371551,"SL",229567.381522099,227169.026048384,-1.04481357706862
"928",19902,2024-06-28 13:35:00,2024-06-28 13:35:00,"Short",481.760009,481.742576112837,482.48999,482.554015343776,482.48999,0.729980999999952,3111,1498755.387999,149875.5387999,-2524.38744745269,6.222,-2530.60944745269,"SL",227169.026048384,224638.416600931,-1.11432931944739
"929",19905,2024-07-01 13:35:00,2024-07-01 16:05:00,"Short",479.119995,479.104946273614,480.390014,480.41795003842,480.390014,1.27001899999999,1768,847084.15116,84708.415116,-2321.39065617623,3.536,-2324.92665617623,"SL",224638.416600931,222313.489944755,-1.03542054473639
"930",19906,2024-07-02 13:35:00,2024-07-02 19:55:00,"Long",481.390014,481.429070128423,487.029998,487.013202419222,480.279998,1.11001600000003,2002,963742.808028,96374.2808028,11179.4328461785,4.004,11175.4288461785,"Timed",222313.489944755,233488.918790933,5.02887552143238
"931",19907,2024-07-03 13:35:00,2024-07-03 13:35:00,"Long",487.339996,487.362364775878,486.73999,486.711396851593,486.73999,0.600006000000008,3891,1896239.924436,189623.9924436,-2532.91619339293,7.782,-2540.69819339293,"SL",233488.918790933,230948.22059754,-1.08826899111841
"932",19909,2024-07-05 13:35:00,2024-07-05 13:45:00,"Long",492.375,492.38774175877,491.899993,491.87004035575,491.899993,0.475007000000005,4690,2309238.75,230923.875,-2428.01958016406,9.38,-2437.39958016406,"SL",230948.22059754,228510.821017376,-1.09409209342189
"933",19912,2024-07-08 13:35:00,2024-07-08 13:50:00,"Short",496.380004,496.366512864026,496.829986,496.845135100642,496.829986,0.449982000000034,4603,2284837.158412,228483.7158412,-2203.09815514314,9.206,-2212.30415514314,"SL",228510.821017376,226298.516862233,-1.06809213838753
"934",19913,2024-07-09 13:35:00,2024-07-09 13:35:00,"Long",499.829986,499.851315922738,498.829986,498.796842318602,498.829986,1,2262,1130615.428332,113061.5428332,-2385.21929255507,4.524,-2389.74329255507,"SL",226298.516862233,223908.773569678,-1.05647360413575
"935",19914,2024-07-10 13:35:00,2024-07-10 13:45:00,"Short",499.290008,499.273971287477,499.910095,499.928705895652,499.910095,0.620087000000012,3610,1802436.92888,180243.692888,-2363.5919355131,7.22,-2370.8119355131,"SL",223908.773569678,221537.961634165,-1.05910075227405
"936",19915,2024-07-11 13:35:00,2024-07-11 19:55:00,"Short",502.950012,502.902662461285,491.910003,491.938197378132,503.279998,0.329985999999963,4404,2214991.852848,221499.1852848,48287.5042262064,8.808,48278.6962262064,"Timed",221537.961634165,269816.657860371,33.2210005368542
"937",19916,2024-07-12 13:35:00,2024-07-12 13:40:00,"Short",492.434997,492.395838897102,493.140014,493.16776995377,493.140014,0.705016999999998,3827,1884548.733519,188454.8733519,-2954.18015386559,7.654,-2961.83415386559,"SL",269816.657860371,266854.823706506,-1.09774807794317
"938",19919,2024-07-15 13:35:00,2024-07-15 13:40:00,"Long",496.99179,497.010788013026,496.399993,496.364904910917,496.399993,0.591796999999985,4509,2240935.98111,224093.598111,-2912.28690740818,9.018,-2921.30490740818,"SL",266854.823706506,263933.518799098,-1.09477253536048
"939",19920,2024-07-16 13:35:00,2024-07-16 13:40:00,"Long",498,498.048338873154,497.190307,497.119411003973,497.190307,0.809692999999982,3259,1622982,162298.2,-3027.37592566142,6.518,-3033.89392566142,"SL",263933.518799098,260899.624873436,-1.14972942730292
"940",19921,2024-07-17 13:35:00,2024-07-17 13:35:00,"Short",487.654998,487.638400892634,488.43991,488.484180170601,488.43991,0.78491200000002,3323,1620477.558354,162047.7558354,-2810.52454068561,6.646,-2817.17054068561,"SL",260899.624873436,258082.454332751,-1.08009468318405
"941",19922,2024-07-18 13:35:00,2024-07-18 19:55:00,"Short",484.48001,484.460549369232,479.529998,479.581650473906,485.700012,1.22000200000002,2115,1024675.22115,102467.522115,10318.8711636148,4.23,10314.6411636148,"Timed",258082.454332751,268397.095496365,3.99745155772371
"942",19923,2024-07-19 13:35:00,2024-07-19 14:25:00,"Long",479.769989,479.811062645114,478.339996,478.286905439816,478.339996,1.42999300000002,1876,900048.499364,90004.8499364,-2859.31891713984,3.752,-2863.07091713984,"SL",268397.095496365,265534.024579225,-1.067248025199
"943",19926,2024-07-22 13:35:00,2024-07-22 13:35:00,"Short",480.109985,480.032031968894,481.25,481.284966519584,481.25,1.14001500000001,2329,1118176.155065,111817.6155065,-2918.08456855684,4.658,-2922.74256855684,"SL",265534.024579225,262611.282010669,-1.10080529702673
"944",19927,2024-07-23 13:35:00,2024-07-23 14:50:00,"Long",481.940002,481.994175562908,480.871704,480.814768727944,480.871704,1.06829799999997,2458,1184608.524916,118460.8524916,-2898.98200034074,4.916,-2903.89800034074,"SL",262611.282010669,259707.384010328,-1.10587760621448
"945",19928,2024-07-24 13:35:00,2024-07-24 19:55:00,"Short",472.450012,472.434160644824,463.329986,463.360956434482,474.190002,1.73998999999998,1492,704895.417904,70489.5417904,13537.2206818306,2.984,13534.2366818306,"Timed",259707.384010328,273241.620692158,5.21336571494224
"946",19929,2024-07-25 13:35:00,2024-07-25 15:10:00,"Short",462.290008,462.263336942375,463.950012,463.994880873596,463.950012,1.66000400000001,1646,760929.353168,76092.9353168,-2850.12131079021,3.292,-2853.41331079021,"SL",273241.620692158,270388.207381368,-1.04430105663676
